	PNSR	SSIM	MSE
0	12.646085	0.10853377	0.2174961
1	12.153	0.08733048	0.24364637
2	14.504133	-0.031689677	0.14179033
3	12.935841	0.1943562	0.20345853
4	15.682671	0.049062487	0.10809183
5	12.186598	0.12056295	0.24176872
6	14.304943	0.12250222	0.148445
7	13.603146	0.08905986	0.1744799
8	26.847015	0.9653614	0.008267196
9	11.236404	0.27176577	0.30089813
10	14.616785	0.18305187	0.1381597
11	29.802063	0.43648073	0.004186524
12	14.650354	0.07134914	0.13709591
13	13.369899	0.16822436	0.1841069
14	13.094675	0.5347932	0.1961519
15	14.025551	0.1942374	0.15830873
16	16.330309	0.40225467	0.093117
17	15.909563	0.14885934	0.10258967
18	14.9147625	0.1354523	0.12899822
19	14.471165	0.108766295	0.1428708
20	13.779282	0.09788955	0.16754512
21	15.821823	0.12992379	0.104683354
22	12.140346	0.18118685	0.24435736
23	11.659235	0.21140338	0.27298358
24	12.921629	0.16488567	0.2041254
25	26.061062	0.057651065	0.009907264
26	15.001268	0.24090779	0.12645417
27	14.19713	0.22943197	0.15217628
28	24.795628	0.8689334	0.013258581
29	13.397722	0.11952567	0.18293115
30	28.875624	0.5228056	0.005182001
31	15.620224	-0.057119373	0.1096573
32	13.635923	0.12270339	0.173168
33	13.7724495	0.1549091	0.16780892
34	14.825764	0.06007194	0.131669
35	12.443599	0.21346752	0.22787678
36	14.629917	0.072283365	0.13774261
37	15.96155	-0.13996433	0.101368934
38	12.539542	0.20337312	0.22289778
39	29.303198	0.39292544	0.004696128
40	14.444815	0.086023435	0.14374027
41	24.791893	0.95785433	0.013269989
42	14.368576	0.14361036	0.14628586
43	12.796125	0.1452171	0.2101103
44	12.829039	0.100410126	0.20852402
45	15.855785	-0.00408743	0.10386792
46	13.334821	0.08947159	0.18559997
47	13.350158	0.1853994	0.18494569
48	15.614195	-0.054505657	0.10980965
49	15.54858	0.0029732059	0.111481294
50	15.680267	0.117437676	0.10815165
51	12.000353	0.17381129	0.25236243
52	12.720718	0.09092086	0.21379031
53	12.558477	0.20302087	0.22192805
54	13.6762295	0.16003637	0.17156827
55	18.568094	0.7282582	0.055622503
56	20.210451	0.052274145	0.03810788
57	13.066809	0.2417629	0.19741449
58	12.913636	0.17079747	0.20450142
59	12.639225	0.17726271	0.21783996
60	15.562122	0.09423579	0.111134216
61	30.181215	0.59444404	0.003836528
62	13.407509	0.15554997	0.1825194
63	13.351287	0.15590602	0.1848976
64	14.688608	0.11677257	0.13589363
65	15.075144	0.07537385	0.124321304
66	21.487354	0.83678055	0.028400399
67	13.38098	0.113693334	0.1836378
68	12.784329	0.1299194	0.2106818
69	12.130334	0.17505187	0.24492131
70	13.024741	0.12755555	0.19933605
71	15.531221	0.06951944	0.11192773
72	12.093667	0.2345896	0.24699788
73	13.22665	0.10892616	0.19028078
74	13.4637165	0.09352177	0.18017241
75	12.747181	0.1518136	0.21249166
76	12.685604	0.26845896	0.21552593
77	11.710215	0.249888	0.2697978
78	13.712222	0.1033507	0.17015228
79	14.635992	0.1791099	0.13755006
80	11.38759	0.29091758	0.29060358
81	15.742426	-0.060085915	0.10661477
82	11.082974	0.10997134	0.31171843
83	27.085289	0.9752247	0.00782584
84	10.796186	0.2205951	0.3329978
85	14.871214	0.066913925	0.13029823
86	14.099239	0.13821588	0.15564528
87	11.181726	0.23136249	0.30471042
88	12.796352	0.07249234	0.21009937
89	26.061062	0.057651065	0.009907264
90	13.248228	0.17561275	0.18933773
91	11.749831	0.24007417	0.26734793
92	15.404505	0.47668043	0.11524166
93	26.329145	0.063029215	0.009314197
94	16.30156	0.47740695	0.0937355
95	17.53142	-0.1943274	0.07061841
96	13.218456	0.20607698	0.19064014
97	12.686768	0.28510407	0.21546824
98	14.491236	0.12975995	0.14221205
99	16.628775	-0.09626498	0.086932555
