	PNSR	SSIM	MSE
0	28.70402	0.8832714	0.0053908583
1	24.569984	0.7604973	0.013965657
2	30.458227	0.8947564	0.0035994574
3	34.348434	0.92765146	0.0014696585
4	33.01898	0.89157546	0.0019960073
5	20.80588	0.7606594	0.033225536
6	25.104212	0.7565359	0.012349194
7	26.226883	0.7637448	0.009536115
8	31.869684	0.96312094	0.0026007064
9	30.923925	0.94121885	0.0032334584
10	24.64966	0.8077064	0.013711786
11	31.95881	0.3051817	0.0025478783
12	29.987946	0.87548995	0.004011116
13	32.661045	0.8925729	0.002167481
14	20.374084	0.9217248	0.036698766
15	25.030243	0.64743656	0.012561328
16	30.107115	0.88769835	0.003902548
17	22.459492	0.6670809	0.02270444
18	35.792603	0.9307464	0.0010539006
19	20.966097	0.6368739	0.032022133
20	25.97486	0.64434856	0.010105874
21	28.39451	0.83221596	0.0057890713
22	29.582546	0.8987261	0.0044035716
23	29.59106	0.89915216	0.004394948
24	27.827953	0.6602746	0.006595755
25	30.075493	0.08027225	0.003931069
26	29.837221	0.90996814	0.0041527674
27	22.81858	0.6350318	0.02090267
28	25.335243	0.84473383	0.011709421
29	28.65403	0.7317108	0.005453269
30	24.427692	0.07420106	0.014430804
31	31.540705	0.86267877	0.0028053648
32	31.318993	0.88702303	0.0029523005
33	32.76118	0.8938541	0.0021180785
34	25.89045	0.77287763	0.010304211
35	32.953705	0.9041721	0.002026233
36	30.21613	0.8391062	0.0038058078
37	28.56083	0.8167444	0.005571559
38	30.24312	0.81775135	0.0037822288
39	15.1549	0.039862987	0.122059055
40	31.931814	0.8962088	0.0025637653
41	28.648418	0.94453186	0.0054603196
42	28.357344	0.8289762	0.0058388244
43	23.986776	0.68026865	0.015972843
44	26.35833	0.85721624	0.009251814
45	30.309574	0.87017924	0.0037247946
46	29.56629	0.8652937	0.004420086
47	30.484657	0.8387638	0.0035776193
48	31.28453	0.8808497	0.0029758206
49	28.80381	0.81884664	0.0052684
50	29.893946	0.84777516	0.004098882
51	29.812006	0.8663397	0.004176948
52	26.81717	0.8607104	0.008324208
53	32.32092	0.9343274	0.0023440563
54	31.274546	0.9107893	0.0029826711
55	29.757008	0.89964885	0.004230181
56	35.205967	0.6078447	0.0012063221
57	29.48705	0.71271026	0.0045014755
58	30.798452	0.8915748	0.0033282402
59	31.712559	0.8889166	0.0026965223
60	30.66939	0.86889523	0.0034286322
61	28.688938	0.24072203	0.00540961
62	32.992146	0.8883773	0.002008378
63	32.091343	0.89877313	0.0024713003
64	32.152454	0.8710087	0.0024367692
65	29.580606	0.8750439	0.004405541
66	40.6848	0.9821006	0.00034164876
67	23.844872	0.71465755	0.016503379
68	26.480055	0.69854957	0.008996105
69	23.09345	0.67720765	0.019620713
70	31.111015	0.89116204	0.0030971216
71	32.5583	0.86751914	0.0022193699
72	30.82318	0.9326437	0.003309344
73	25.311264	0.7426495	0.01177426
74	29.429565	0.87564415	0.004561454
75	29.400673	0.85830057	0.0045919023
76	25.959457	0.78741324	0.010141774
77	34.105293	0.96265787	0.0015542847
78	24.997717	0.7788355	0.012655757
79	33.874844	0.93398017	0.0016389869
80	30.856552	0.8971717	0.00328401
81	29.363207	0.8034437	0.004631688
82	24.258585	0.75323653	0.015003802
83	28.18679	0.9506757	0.006072686
84	28.682661	0.9446267	0.0054174354
85	30.511642	0.8488737	0.003555459
86	25.87987	0.69431067	0.010329344
87	27.751444	0.8853561	0.0067129824
88	23.972837	0.80495024	0.016024191
89	30.075493	0.08027225	0.003931069
90	28.058962	0.84876	0.0062540853
91	28.663591	0.78039783	0.0054412754
92	30.722303	0.864742	0.0033871108
93	37.097527	0.53608865	0.0007803822
94	26.98813	0.7598039	0.008002888
95	29.848711	0.819204	0.0041417954
96	28.152761	0.6832311	0.0061204545
97	33.72942	0.9585164	0.0016947979
98	33.605156	0.8903264	0.0017439919
99	31.025738	0.8832134	0.0031585381
