	PNSR	SSIM	MSE
0	26.163548	0.71373063	0.009676204
1	26.598238	0.77430856	0.008754594
2	26.109766	0.7707218	0.009796776
3	28.271675	0.83102876	0.0059551434
4	28.306437	0.74003947	0.0059076673
5	20.517424	0.66379225	0.0355073
6	22.422798	0.6607541	0.022897083
7	24.549507	0.6938026	0.014031663
8	25.58213	0.9196331	0.011062337
9	31.086855	0.9159109	0.0031143993
10	21.105585	0.7159115	0.031009972
11	22.724516	0.018381104	0.021360343
12	29.522263	0.8335842	0.0044651255
13	29.078047	0.832487	0.0049460134
14	18.313179	0.8532823	0.058985043
15	23.833977	0.6293659	0.01654483
16	25.445967	0.785441	0.011414666
17	23.665787	0.7661791	0.017198123
18	27.91747	0.82607895	0.0064611933
19	24.498425	0.70906985	0.014197676
20	25.130213	0.53496194	0.012275482
21	25.18401	0.7245069	0.012124363
22	28.77214	0.84160775	0.005306961
23	28.47678	0.8290453	0.00568044
24	25.501526	0.61220294	0.011269568
25	36.58174	0.66556907	0.00087879086
26	23.747223	0.8159179	0.016878646
27	22.521437	0.5818212	0.022382889
28	22.989655	0.8097572	0.020095296
29	25.662594	0.67452437	0.010859266
30	14.662281	0.0028512105	0.13671993
31	26.874445	0.69119143	0.008215148
32	27.38215	0.795957	0.007308779
33	27.861847	0.8102592	0.0065444815
34	22.704481	0.65705	0.021459112
35	28.812437	0.85350543	0.005257945
36	27.497677	0.7333819	0.0071169203
37	28.852734	0.7853688	0.005209387
38	26.566444	0.8247623	0.008818918
39	12.779057	0.0061138365	0.21093771
40	27.42977	0.7930082	0.0072290804
41	24.7382	0.8976627	0.013435066
42	23.987637	0.70778704	0.01596968
43	24.324968	0.6271698	0.0147762075
44	30.608847	0.8426548	0.0034767631
45	26.566078	0.73752356	0.008819664
46	27.280647	0.75169146	0.0074816113
47	27.278849	0.8049434	0.007484709
48	27.209347	0.76017034	0.007605453
49	26.152931	0.64794916	0.009699885
50	28.691324	0.7979741	0.0054066386
51	28.66461	0.7935572	0.0054399986
52	25.679972	0.7943833	0.0108159
53	27.484463	0.85947996	0.0071386104
54	28.987417	0.8355115	0.0050503123
55	24.35469	0.81957775	0.014675432
56	28.807987	0.46401033	0.0052633355
57	25.121275	0.7250192	0.012300774
58	29.482685	0.8386789	0.0045060012
59	29.701061	0.8383389	0.004285029
60	27.569223	0.79549164	0.0070006354
61	18.933573	0.0092967115	0.051133156
62	28.219034	0.80663097	0.0060277674
63	29.483597	0.82811797	0.0045050555
64	27.10692	0.7645533	0.0077869575
65	26.386269	0.8692406	0.009192485
66	34.129276	0.97503245	0.0015457252
67	22.653067	0.6224321	0.021714663
68	24.854944	0.6732835	0.0130787315
69	24.036472	0.6602315	0.015791107
70	28.24279	0.79744357	0.0059948843
71	28.351881	0.7220181	0.005846176
72	26.938585	0.81571627	0.008094711
73	25.03015	0.6308759	0.012561596
74	26.961437	0.7798005	0.00805223
75	28.013672	0.7723866	0.0063196453
76	30.7443	0.8613881	0.0033699984
77	28.950415	0.9323772	0.005093526
78	23.494043	0.68694925	0.017891858
79	26.646301	0.84061915	0.008658241
80	28.705969	0.8982435	0.0053884373
81	27.049103	0.694391	0.00789132
82	25.589031	0.7313898	0.011044769
83	23.906786	0.8992773	0.016269766
84	32.05685	0.8763585	0.002491007
85	25.803722	0.6663247	0.010512057
86	24.21939	0.61606264	0.015139824
87	31.49063	0.8408491	0.0028378991
88	24.651287	0.7310308	0.013706645
89	36.58174	0.66556907	0.00087879086
90	25.259012	0.80505747	0.011916769
91	23.707598	0.72554886	0.017033344
92	27.72145	0.86445767	0.0067595025
93	34.00053	0.41990694	0.0015922338
94	23.078032	0.68463296	0.019690495
95	26.533543	0.6554416	0.008885986
96	25.154537	0.69807476	0.012206921
97	25.2542	0.9021797	0.011929982
98	27.400934	0.76120585	0.007277235
99	28.242002	0.8536219	0.0059959735
