	PNSR	SSIM	MSE
0	30.777288	0.8796993	0.0033444986
1	28.442015	0.7678455	0.0057260925
2	30.163544	0.87883854	0.0038521695
3	34.62449	0.92070276	0.0013791479
4	32.337154	0.86128634	0.002335311
5	24.115294	0.8271247	0.015507093
6	26.45836	0.7782957	0.009041151
7	26.463818	0.76419306	0.009029798
8	22.35445	0.8546151	0.023260277
9	35.61743	0.94409907	0.0010972787
10	24.213135	0.7990605	0.015161646
11	31.549604	0.33558568	0.0027996209
12	33.13812	0.87972146	0.0019419951
13	33.67355	0.8955329	0.0017167417
14	22.235504	0.9456264	0.023906142
15	23.561571	0.61560816	0.01761582
16	31.393978	0.8822953	0.0029017637
17	26.112133	0.77660453	0.0097914385
18	34.133457	0.90900356	0.0015442378
19	23.621319	0.73975456	0.017375123
20	26.801989	0.6184293	0.008353358
21	27.64566	0.84651953	0.0068785027
22	32.743908	0.90462196	0.0021265186
23	30.982449	0.90057975	0.003190179
24	27.756079	0.6392429	0.006705821
25	39.513668	0.52443945	0.000447397
26	30.569214	0.90803266	0.003508636
27	24.182272	0.6639971	0.015269777
28	21.025417	0.7431248	0.031587712
29	28.032808	0.7153903	0.0062918584
30	18.419197	0.019692482	0.05756259
31	30.971146	0.8418147	0.003198492
32	30.910961	0.8690732	0.0032431255
33	32.77616	0.87978125	0.0021107844
34	26.52994	0.7778101	0.008893361
35	34.838585	0.90356636	0.001312809
36	29.774933	0.805559	0.0042127576
37	29.686682	0.8231663	0.0042992397
38	31.892435	0.83342594	0.0025871187
39	12.985952	0.0085353935	0.20112438
40	32.04195	0.88496345	0.0024995673
41	22.316797	0.84349716	0.023462813
42	28.873655	0.82844627	0.0051843505
43	25.692326	0.70032704	0.01078518
44	30.173618	0.8722165	0.003843244
45	30.171724	0.85730165	0.0038449217
46	30.568092	0.8552724	0.003509544
47	32.53153	0.86134255	0.0022330938
48	31.462538	0.87509906	0.0028563156
49	29.112232	0.8081566	0.0049072322
50	29.66497	0.8454062	0.0043207873
51	31.955887	0.86632913	0.0025495943
52	27.655445	0.86778706	0.0068630213
53	33.91975	0.9342392	0.0016221273
54	31.113298	0.883744	0.003095494
55	23.425184	0.80677825	0.018177804
56	35.03609	0.62530184	0.0012544428
57	29.27955	0.6924712	0.0047217696
58	33.40204	0.8976209	0.0018274947
59	33.999065	0.8877134	0.0015927709
60	29.99634	0.8492585	0.004003371
61	24.470818	0.24164735	0.014288217
62	33.12043	0.882364	0.0019499201
63	32.444824	0.89181095	0.0022781254
64	31.455002	0.8486885	0.0028612758
65	29.087177	0.8824489	0.004935625
66	27.537928	0.9574382	0.007051266
67	25.457884	0.7248518	0.011383386
68	25.968552	0.676231	0.010120566
69	24.296858	0.6855491	0.014872156
70	31.74532	0.87645143	0.0026762574
71	32.935516	0.8540987	0.0020347359
72	30.91928	0.9293126	0.0032369194
73	26.743824	0.738157	0.008465986
74	30.122732	0.86875015	0.0038885414
75	31.719418	0.8632239	0.0026922673
76	25.387365	0.7636537	0.011569729
77	35.605	0.96031326	0.001100424
78	25.425634	0.754805	0.011468232
79	32.911976	0.9167658	0.0020457953
80	33.537663	0.8992015	0.0017713063
81	29.906588	0.8012315	0.0040869666
82	23.087461	0.7691602	0.019647788
83	21.328077	0.83743757	0.029461324
84	34.18384	0.92492795	0.0015264256
85	29.800655	0.8259714	0.004187879
86	26.071545	0.7016513	0.00988338
87	35.04085	0.9280363	0.001253068
88	27.170067	0.8238081	0.0076745544
89	39.513668	0.52443945	0.000447397
90	27.961351	0.8423873	0.006396239
91	26.562119	0.74984294	0.008827707
92	25.898806	0.8265145	0.010284405
93	37.75734	0.6871645	0.00067038747
94	23.848097	0.7173948	0.01649112
95	29.161781	0.78461796	0.004851562
96	28.016523	0.6668774	0.0063154986
97	35.19539	0.9628627	0.0012092639
98	32.694775	0.86068344	0.0021507116
99	25.94373	0.8262764	0.010178573
