	PNSR	SSIM	MSE
0	24.800823	0.6533536	0.013242731
1	24.966625	0.7173934	0.012746688
2	24.494673	0.5819827	0.014209951
3	29.704237	0.80307186	0.004281896
4	26.846418	0.6920971	0.008268334
5	18.500433	0.47706217	0.05649585
6	22.11972	0.6250739	0.024552047
7	23.343397	0.61292577	0.01852338
8	28.570084	0.89526093	0.0055597033
9	32.138145	0.8955959	0.0024448116
10	20.557835	0.68809175	0.03517843
11	25.527681	0.078291476	0.011201896
12	30.31294	0.8207806	0.0037219091
13	29.635046	0.81790435	0.00435066
14	14.346464	0.598619	0.14703256
15	24.425621	0.56965786	0.0144376885
16	19.32814	0.5102415	0.04669238
17	23.559603	0.7099165	0.017623797
18	29.757381	0.82460856	0.0042298185
19	24.893429	0.6661839	0.012963341
20	23.081985	0.39384767	0.019672578
21	22.267195	0.55247843	0.023732333
22	27.881296	0.8041208	0.006515236
23	28.770298	0.80233926	0.005309212
24	25.713753	0.550478	0.010732096
25	32.07507	0.22151583	0.002480579
26	25.68916	0.8220726	0.010793043
27	19.465324	0.4459393	0.0452405
28	25.837708	0.8452438	0.010430115
29	24.723028	0.5725011	0.013482081
30	14.392279	0.004215932	0.14548966
31	25.412083	0.59157366	0.011504072
32	26.850422	0.74190193	0.008260715
33	28.9835	0.7834845	0.0050548688
34	22.091448	0.5803365	0.024712402
35	31.59354	0.846156	0.0027714414
36	26.342054	0.6698058	0.009286549
37	24.033815	0.52507144	0.015800774
38	29.93717	0.81513196	0.004058288
39	14.634056	0.004988758	0.13761139
40	26.36748	0.7061858	0.009232344
41	28.862686	0.90763843	0.0051974608
42	24.076447	0.701912	0.01564643
43	23.992352	0.60157335	0.015952349
44	28.730417	0.78476745	0.0053581903
45	24.53574	0.6095276	0.014076213
46	26.096163	0.6631518	0.0098275095
47	30.45212	0.79624605	0.0036045245
48	25.156755	0.62192893	0.012200689
49	24.573957	0.55218583	0.013952887
50	27.66681	0.76818377	0.006845087
51	29.05737	0.7720604	0.0049696183
52	23.523027	0.7154435	0.017772853
53	28.71186	0.8506105	0.0053811334
54	28.458725	0.7962599	0.005704102
55	26.979727	0.8172564	0.008018389
56	25.460913	0.18391494	0.0113754505
57	27.417349	0.69243264	0.007249782
58	29.77667	0.8220815	0.004211073
59	29.977924	0.8154347	0.0040203827
60	27.740059	0.7599587	0.006730602
61	19.442019	0.035408705	0.045483932
62	28.876497	0.77879924	0.0051809577
63	29.812407	0.8112667	0.004176565
64	26.915085	0.7380146	0.008138629
65	27.124722	0.86922014	0.0077551045
66	23.107445	0.80407345	0.01955759
67	22.088818	0.5702814	0.024727374
68	24.844854	0.59719247	0.013109149
69	24.810135	0.689852	0.013214363
70	27.218658	0.7436538	0.0075891637
71	27.431383	0.6835202	0.0072263908
72	29.435823	0.7976597	0.004554885
73	24.576355	0.59029204	0.0139451865
74	25.64196	0.70410824	0.010910986
75	27.417463	0.73812085	0.00724959
76	30.800615	0.8621714	0.0033265832
77	29.621998	0.915836	0.004363752
78	23.29775	0.6537028	0.018719092
79	30.293324	0.84810776	0.0037387586
80	31.452227	0.87149096	0.002863104
81	24.813107	0.5089385	0.013205327
82	22.566618	0.7123374	0.022151245
83	30.853828	0.9538817	0.0032860711
84	30.164026	0.8030646	0.003851741
85	24.163914	0.5757598	0.015334461
86	23.394606	0.56383914	0.01830624
87	30.197327	0.78549427	0.003822322
88	24.372305	0.6808096	0.01461603
89	32.07507	0.22151583	0.002480579
90	26.050745	0.7786648	0.009930829
91	25.857962	0.683185	0.010381583
92	23.114828	0.6653619	0.019524371
93	27.885836	0.06216732	0.00650843
94	25.364769	0.670019	0.01163009
95	22.949938	0.30248824	0.020279914
96	26.443972	0.64215684	0.009071157
97	28.232327	0.89435387	0.006009345
98	28.481354	0.7373554	0.005674459
99	27.791962	0.80972034	0.0066506458
