	PNSR	SSIM	MSE
0	26.547	0.82117873	0.008858489
1	29.108961	0.7431547	0.0049109315
2	27.088636	0.775007	0.007819808
3	31.510033	0.89358145	0.002825248
4	29.491222	0.78768766	0.0044971537
5	21.861992	0.73823404	0.026053175
6	24.186466	0.7025561	0.015255038
7	24.988678	0.7214213	0.012682125
8	30.894577	0.9598417	0.003255383
9	31.654493	0.9235273	0.0027328164
10	23.644302	0.7667545	0.01728342
11	25.8442	0.043254532	0.010414534
12	29.006998	0.8428282	0.005027592
13	30.463665	0.8597577	0.003594955
14	16.745085	0.8014991	0.08463527
15	25.113396	0.5722422	0.012323113
16	24.842907	0.79791176	0.013115025
17	24.183407	0.6804511	0.015265783
18	29.772621	0.8458489	0.004215002
19	22.314772	0.6625636	0.023473758
20	25.60001	0.56058323	0.011016884
21	26.746927	0.77507967	0.008459937
22	29.75715	0.8605526	0.004230043
23	27.863554	0.87138426	0.0065419096
24	27.357903	0.589157	0.007349698
25	24.057589	0.022197092	0.015714517
26	32.077305	0.893358	0.0024793032
27	22.406145	0.6093436	0.022985049
28	26.788136	0.8608727	0.008380041
29	27.645231	0.66715014	0.0068791797
30	18.089882	0.016964989	0.062097155
31	28.411894	0.7594972	0.005765944
32	27.898916	0.81487435	0.006488859
33	29.640526	0.83153754	0.004345175
34	26.013569	0.7314286	0.010016201
35	32.351433	0.88332003	0.0023276447
36	27.265545	0.73424524	0.007507675
37	26.818026	0.74147177	0.008322569
38	30.850113	0.80634594	0.0032888842
39	13.037792	0.0037214132	0.19873792
40	29.56475	0.82351965	0.004421654
41	30.191704	0.95798945	0.0038272736
42	27.613564	0.78835845	0.006929525
43	24.336622	0.65097153	0.014736612
44	26.122944	0.833335	0.009767095
45	27.54848	0.76235104	0.0070341546
46	27.575108	0.78271955	0.0069911573
47	30.725426	0.8337071	0.0033846777
48	28.794315	0.78733283	0.0052799317
49	26.69933	0.70767534	0.008553167
50	29.166113	0.81244296	0.0048467275
51	30.716434	0.84709436	0.003391691
52	25.874563	0.8098975	0.010341978
53	30.295202	0.9024971	0.0037371423
54	26.911552	0.808146	0.008145252
55	30.452808	0.90695846	0.003603952
56	25.489187	0.20860884	0.011301632
57	27.792252	0.6520441	0.006650199
58	29.362368	0.8626448	0.0046325815
59	31.428518	0.8595192	0.0028787763
60	28.807396	0.8002028	0.005264055
61	23.172567	0.035206933	0.019266518
62	29.954187	0.84506065	0.004042417
63	28.474693	0.84523857	0.005683166
64	28.703083	0.7913763	0.0053920206
65	26.012123	0.84714735	0.010019535
66	36.11877	0.9771781	0.0009776488
67	24.663918	0.6852206	0.013666843
68	25.037569	0.64624465	0.012540154
69	24.201378	0.6712952	0.015202742
70	28.98043	0.81803346	0.0050584404
71	30.606747	0.79207253	0.003478445
72	27.299923	0.90938157	0.0074484805
73	24.462814	0.64414054	0.014314575
74	27.637571	0.79251415	0.0068913237
75	29.383743	0.8114003	0.0046098363
76	23.13783	0.70254844	0.019421231
77	32.48326	0.934278	0.0022580512
78	25.135643	0.7346049	0.012260146
79	28.400301	0.8651688	0.0057813562
80	29.112745	0.8768412	0.0049066525
81	27.012161	0.6759033	0.007958728
82	21.830046	0.7513827	0.02624553
83	29.522882	0.96100926	0.0044644866
84	29.932785	0.89849335	0.0040623876
85	27.00743	0.70719093	0.007967405
86	25.643705	0.65404844	0.010906599
87	31.471548	0.8884565	0.0028503956
88	25.58758	0.75477445	0.011048462
89	24.057589	0.022197092	0.015714517
90	26.163332	0.80007756	0.009676686
91	24.844276	0.68612075	0.013110895
92	29.746151	0.8461556	0.0042407713
93	24.733742	0.024449347	0.013448868
94	28.27628	0.78558415	0.005948834
95	26.815136	0.68021286	0.008328104
96	26.890171	0.6248833	0.008185456
97	34.1155	0.9569582	0.0015506353
98	29.363756	0.8001454	0.0046310993
99	26.068037	0.7713172	0.009891367
